Dataset,Model_Label,Model_Family,Selection_Mode,Rank_in_saved_results,Model_Features,Saved_R2_val_log,Saved_R2_cv_mean_log,Saved_R2_val_d,Saved_RMSE_val_d,Saved_R2_test_log,Saved_RMSE_test_log,Saved_R2_test_d,Saved_RMSE_test_d,Saved_Selection_Score,N_rows,N_e_converged,N_c_lt_e,N_converged_and_c_lt_e,Pct_converged_and_c_lt_e,RMSE_d_pred_vs_d_csds,R2_d_pred_vs_d_csds,N_d_metric_rows,RMSE_e_pred_vs_e_csds,R2_e_pred_vs_e_csds,N_e_metric_rows,Mean_e_pred,Median_e_pred,Mean_residual_eq_515_abs,Mean_residual_eq_518_abs,Detailed_Output_File
LOW_2,LOW_2_poly_rank_1,polynomial,log,1,tau_peak_MPa_csds + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,0.932465869327424,0.8567454978168106,0.8093479638200375,5.592571852285102,0.977504018147594,0.1377806849027849,0.7279589974432095,18.188046237331857,1.316996998096976,69,69,69,69,100.0,3.533205568755404,0.9781934564143749,69,0.5490930750421362,0.9836340124111638,69,6.246375549636076,5.994210373273679,4.778406334062179e-12,0.15336523580183853,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_poly_rank_1_e_predictions.csv
LOW_2,LOW_2_poly_rank_2,polynomial,log,2,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p,0.8977687401531711,0.871273307629196,0.7206747797155686,6.769333699989074,0.9607467404582803,0.1820009796752472,0.5776332332836871,22.662808852559017,1.3013551157538197,69,69,69,69,100.0,4.101977932368465,0.9706075586298977,69,0.5669147504851444,0.9825544045093776,69,6.2188284704067955,6.044967987428966,2.9701716126853e-12,0.14529708516832215,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_poly_rank_2_e_predictions.csv
LOW_2,LOW_2_poly_rank_3,polynomial,log,3,tau_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,0.9240878346438064,0.8412485692741983,0.7938513303311856,5.815420416639322,0.97632203997379,0.1413539680216816,0.7360223084744619,17.916471356060143,1.300199293661967,69,69,69,69,100.0,3.328073977615978,0.9806520496589378,69,0.556593812583324,0.9831838321871543,69,6.246906893147562,5.98616968915014,6.11778260900772e-12,0.15531561872972316,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_poly_rank_3_e_predictions.csv
LOW_2,LOW_2_poly_rank_4,polynomial,log,4,u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + tau_p_div_u_p,0.940318176208309,0.808126286636136,0.9017024904978151,4.015707815438585,0.9850488740307408,0.1123240652417047,0.9949779147042336,2.471217145784025,1.2999322725177087,69,69,69,69,100.0,2.913538347589117,0.9851717295492943,69,0.6215945543257377,0.9790268005743369,69,6.246304556859301,5.866697212467346,7.602958520407441e-12,0.1866534943891836,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_poly_rank_4_e_predictions.csv
LOW_2,LOW_2_poly_rank_5,polynomial,log,5,tau_r_MPa + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,0.9233543946417916,0.8183841817207421,0.806452625259725,5.634877655102664,0.9816077755578686,0.1245813382666987,0.858333605186967,13.125089913119853,1.2878604500438435,69,69,69,69,100.0,3.12018807808908,0.982993671353559,69,0.5539430680711461,0.9833436227554138,69,6.251698261606126,5.9866941653278225,3.1309737411418057e-12,0.16052884805028586,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_poly_rank_5_e_predictions.csv
HIGH,HIGH_exp_log_rank_1,exponential,log,1,u_r_x_tau_r + u_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,0.6438478443886155,0.6241733311138521,0.7006230517767753,63.31201606941362,0.6945993430688632,0.5337765682958773,0.5361996880243141,39.496580381392285,0.8868380918466825,67,61,61,61,91.04477611940298,134.49721708618694,0.283010956588726,67,0.7690372378404357,0.8796919992284178,61,2.744605056025294,1.4804216896513607,2.818561413408536e-12,1.2160811006286265,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_log_rank_1_e_predictions.csv
HIGH,HIGH_exp_log_rank_2,exponential,log,2,u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_u_p,0.6194425256196032,0.6241006321761893,0.6809521852708565,65.3589176805426,0.6715230501483364,0.5535756407752963,0.5398867826277257,39.33927323169188,0.8617923045267261,67,60,60,60,89.55223880597015,137.23654841276533,0.2535074189487764,67,0.716455090359244,0.8626995944562621,60,2.463699842189536,1.4606690275539882,4.098010819575393e-12,1.2498687251884883,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_log_rank_2_e_predictions.csv
HIGH,HIGH_exp_log_rank_3,exponential,log,3,u_r_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + u_r_div_tau_r,0.6238910892642817,0.6124931482412049,0.6817602603706933,65.27609561449118,0.6412428477324814,0.5785285630867468,0.5482627295450038,38.97956062423089,0.8614636238699149,67,63,63,63,94.02985074626865,137.1126393054902,0.2548548074265248,67,0.9105672710723015,0.8800005179246232,63,3.0314393189752296,1.5012267306227034,4.628836996240742e-12,1.2971944995742886,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_log_rank_3_e_predictions.csv
HIGH,HIGH_exp_log_rank_4,exponential,log,4,u_r_mm + u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,0.6064941311036687,0.6317710759742836,0.6626894630238414,67.20350412907791,0.612680297173041,0.6011174241897672,0.5870661226953346,37.26784107446788,0.8530881646429852,67,63,63,63,94.02985074626865,137.50185846956657,0.2506183426557199,67,1.5602926166577844,0.647655573557465,63,3.169681173888611,1.4996346843995794,4.907640431605657e-12,1.2761866312196641,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_log_rank_4_e_predictions.csv
HIGH,HIGH_exp_log_rank_5,exponential,log,5,delta_peak_mm + u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,0.5967703804250764,0.6476807086181849,0.6291243536595568,70.46786647586697,0.7370099548698706,0.4953294804311093,0.5660943387833364,38.20248694638678,0.8522972572756414,67,61,61,61,91.04477611940298,136.4709684191945,0.2618128699953791,67,0.7587811055346206,0.8828795352820185,61,2.7352146067197443,1.473307019011155,2.5764163116245533e-12,1.158048276579251,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_log_rank_5_e_predictions.csv
HIGH,HIGH_exp_d_rank_1,exponential,d,1,u_r_x_tau_r + u_p_x_tau_r + u_p_div_u_r + tau_p_div_tau_r + tau_r_div_tau_p + u_r_div_tau_r,0.6350108391563931,0.6012943068652582,0.7833195453510633,53.8625405123554,0.6347584791402681,0.5837334666484646,0.5002171278218026,41.000076027479345,1.0015571896838704,67,61,61,61,91.04477611940298,135.03828187414,0.27723064612240345,67,0.7396592475354234,0.8887082032982225,61,2.732424512852254,1.4775859409460375,2.826707902356441e-12,1.2604810518364686,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_d_rank_1_e_predictions.csv
HIGH,HIGH_exp_d_rank_2,exponential,d,2,u_r_x_tau_r + u_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_u_p,0.6472636209969005,0.6175078006495773,0.7092809620681733,62.3898154590714,0.6936052853807793,0.5346445651721232,0.536049794145565,39.50296224144671,0.937667013568884,67,60,60,60,89.55223880597015,134.53031227340247,0.2826580599775843,67,0.692500574567,0.8717872842549741,60,2.471353820490917,1.466811462015185,5.793695153262964e-12,1.1761399831022437,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_d_rank_2_e_predictions.csv
HIGH,HIGH_exp_d_rank_3,exponential,d,3,u_r_x_tau_r + u_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + u_r_div_tau_r,0.6526063568131586,0.6068010811773684,0.7131888165415059,61.96907383670991,0.6663495444107919,0.5579180124336851,0.5441741063815415,39.15556308348805,0.9372696418642196,67,61,61,61,91.04477611940298,134.28962480216921,0.28522254921974177,67,0.7275583933124434,0.8923198922458079,61,2.7333135339347088,1.48300678591683,4.964826364236436e-12,1.2257688106384574,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_d_rank_3_e_predictions.csv
HIGH,HIGH_exp_d_rank_4,exponential,d,4,u_r_mm + u_r_x_tau_r + u_r_div_u_p + tau_r_div_tau_p + u_r_div_tau_r + tau_p_div_u_p,0.6413235001574331,0.4140016010222089,0.7744208935704086,54.95742813267325,-0.5363408529071212,1.1972044192832754,0.5554793197907177,38.66695410125283,0.9147140034315716,67,60,60,60,89.55223880597015,147.5358649242498,0.13725761130624314,67,0.8946727519033926,0.7367358657461449,60,2.0863217030097116,1.4181219662745397,3.913288211994844e-12,1.7172785857469386,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_d_rank_4_e_predictions.csv
HIGH,HIGH_exp_d_rank_5,exponential,d,5,tau_peak_MPa_csds + u_r_x_tau_r + u_p_div_u_r + tau_p_div_tau_r + tau_r_div_tau_p + u_r_div_tau_r,0.5927789905988429,0.6440512156603283,0.6660692013144873,66.86597825646062,0.4863027284986082,0.6922742077140722,0.3623756572749057,46.31017500675397,0.9086607966371668,67,63,63,63,94.02985074626865,138.73301896538237,0.23713867744178563,67,1.2787999560521748,0.7061905851436588,63,2.906190834157661,1.4960408004739127,3.1708850712679093e-12,1.4334808271630395,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_exp_d_rank_5_e_predictions.csv
HIGH,HIGH_poly_rank_1,polynomial,log,1,u_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p,0.9170882401681472,0.5320893717398675,0.9874139585088468,12.981400359830744,0.8276392202547437,0.4009994221927002,0.9174581839226208,16.66214800061133,1.1156663670968745,67,65,65,65,97.01492537313433,80.29173611406078,0.7444783992049083,67,1.0779288075783813,0.8141566819226134,65,3.140676147209361,1.484087817166783,4.762364861440241e-12,1.0778618165599532,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_poly_rank_1_e_predictions.csv
HIGH,HIGH_poly_rank_2,polynomial,log,2,u_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,0.8851292873992131,0.4721962071248278,0.9886030303639838,12.352977781206802,0.9533828630089172,0.2085438181420995,0.9480491926343771,13.218742067015564,1.0460544015432434,67,67,67,67,100.0,78.75332449214186,0.7541763206177616,67,0.9169305140355687,0.8732330917637827,67,2.9783621879783886,1.7253080666555203,3.7050959315535296e-12,0.7834399668162537,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_poly_rank_2_e_predictions.csv
HIGH,HIGH_poly_rank_3,polynomial,log,3,u_p_x_tau_r + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p,0.8765194469688952,0.4070217973120472,0.7306434557212512,60.053832797763135,0.6393615183685544,0.5800434870326936,0.5657085028304623,38.21946830776136,0.9996290564886858,67,65,65,65,97.01492537313433,79.80899007368713,0.7475417585505983,67,0.5822998892263226,0.9457674271056458,65,2.9744699693455146,1.4916778921781273,9.007000273824745e-12,1.034150477736096,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_poly_rank_3_e_predictions.csv
HIGH,HIGH_poly_rank_4,polynomial,log,4,u_p_div_u_r + tau_r_div_tau_p,0.8463649552148332,0.3519458826046584,0.0517053841995528,112.68045890442173,0.8794718668595013,0.3353271645731063,0.4981196998299045,41.08601802119573,0.9849613657772934,67,64,64,64,95.5223880597015,109.35876145108891,0.525983904848406,67,0.7846812004303315,0.8950612375847453,64,2.9283048011794004,1.4953872852694543,8.582523580713541e-12,1.3052833923163225,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_poly_rank_4_e_predictions.csv
HIGH,HIGH_poly_rank_5,polynomial,log,5,delta_peak_mm + u_p_x_tau_r + tau_r_div_tau_p + tau_r_div_u_p,0.8657935866921718,0.2572870236745426,0.6478982202670216,68.66115026532836,0.9475530389581498,0.2211997776805029,0.9214331408711892,16.255999363950707,0.8972479111448374,67,65,65,65,97.01492537313433,114.98732661032268,0.47593413075168534,67,0.5761510549671824,0.9456263446243993,65,2.687569477191793,1.5654039272548834,2.7442321919142368e-12,1.2033712574252602,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/high/HIGH_poly_rank_5_e_predictions.csv
